description,price,rating,review_count,url
"Lenovo IdeaPad Gaming 3 10th Gen Intel Core i5-10300H 15.6"" (39.63cm) FHD IPS Gaming Laptop (8GB/1TB+256GB SSD/Windows 10/NVIDIA GTX 1650 4GB/M100 Mouse/Onyx Black/2.2Kg), 81Y400V9IN","61,990",,,https://www.amazon.in/Lenovo-IdeaPad-Gaming-15-6-inch-81Y400V9IN/dp/B08QYPQFRD/ref=sr_1_47?dchild=1&keywords=laptop&qid=1627416940&sr=8-47
"Dell Inspiron 3501 15.6"" FHD Display Laptop (i5-1135G7 / 8GB / 1TB HDD + 256GB SSD / Integrated Graphics / Win10 + MSO / Backlit KB / Soft Mint Color) D560559WIN9S","58,290",4.1 out of 5 stars,5,https://www.amazon.in/Dell-Inspiron-3501-Integrated-D560559WIN9S/dp/B097C2JJ1R/ref=sr_1_48?dchild=1&keywords=laptop&qid=1627416940&sr=8-48
Lenovo V15-ADA (82C700H4IH) Laptop (AMD Ryzen 3 3250U/ 4GB RAM/ 1TB HDD/ DOS/ 15.6 Inch/ AMD Radeon Graphics) 1 Year Warranty,"29,990",2.9 out of 5 stars,5,https://www.amazon.in/Lenovo-V15-ADA-82C700H4IH-Graphics-Warranty/dp/B092JGK73X/ref=sr_1_49?dchild=1&keywords=laptop&qid=1627416940&sr=8-49
"Dell Insprion 3505 15.6"" FHD Display Laptop (R5-3450U / 8GB / 256GB SSD / Vega 8 Graphics / Win10 + MSO / Accent Black) D560485WIN9BE","41,690",5.0 out of 5 stars,1,https://www.amazon.in/Dell-Insprion-3505-R5-3450U-D560485WIN9BE/dp/B097C2NN72/ref=sr_1_50?dchild=1&keywords=laptop&qid=1627416940&sr=8-50
"Lenovo IdeaPad Slim 3 10th Gen Intel Core i3 15.6"" (39.63cm) FHD Thin & Light Laptop (8GB/1TB HDD/Windows 10/MS Office/Intel UHD Graphics/2 Year Warranty/Platinum Grey/1.7Kg), 81WB015JIN","39,990",3.9 out of 5 stars,384,https://www.amazon.in/Lenovo-Graphics-Warranty-Platinum-81WB015JIN/dp/B0999B6MT3/ref=sr_1_51?dchild=1&keywords=laptop&qid=1627416940&sr=8-51
"ASUS VivoBook 14 (2020) Intel Core i3-1005G1 10th Gen 14-inch (35.56 cms) FHD T&L Laptop (8GB/1TB HDD + 128GB NVMe SSD/Integrated Graphics/Windows 10/MS Office 2019/Silver/1.6 kg), X415JA-EK092TS","40,990",4.3 out of 5 stars,272,https://www.amazon.in/ASUS-VivoBook-i3-1005G1-Integrated-X415JA-EK092TS/dp/B08JMR2GXG/ref=sr_1_52?dchild=1&keywords=laptop&qid=1627416940&sr=8-52
"ASUS VivoBook 14 (2020) Intel Core i5-1035G1 10th Gen, 14-inch (35.56 cms) FHD Thin and Light Laptop (8GB RAM/1TB HDD/Windows 10/Integrated Graphics/Slate Grey/1.6-inch Kg), X415JA-EK501T","45,990",4.0 out of 5 stars,285,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A026579021RWPDG3QTNQM&url=%2FASUS-VivoBook-i5-1035G1-Integrated-X415JA-EK501T%2Fdp%2FB08PQW6W1L%2Fref%3Dsr_1_53_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627416940%26sr%3D8-53-spons%26psc%3D1&qualifier=1627416940&id=2014102547909012&widgetName=sp_btf
Dell Inspiron 7400 14.5 QHD+ IPS Anti Glare Display 11th Gen Laptop (i5-1135G7 / 8 GB / 512 SSD / Nvidia MX 350 2 GB Graphics / Win 10 + MSO / Silver) D560381WIN9S,"84,590",3.9 out of 5 stars,12,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A05089052GZYOSYJANVFV&url=%2FDell-Inspiron-i5-1135G7-Graphics-D560381WIN9S%2Fdp%2FB08MQDZ8KZ%2Fref%3Dsr_1_54_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627416940%26sr%3D8-54-spons%26psc%3D1&qualifier=1627416940&id=2014102547909012&widgetName=sp_btf
"Microsoft Surface Laptop 3 Intel Coreâ„¢ i5 10th Gen 13.5"" (34.29 cms) Touchscreen Laptop (8GB/128GB SSD/Windows 10 Home/Integrated Graphics/Platinum/1.265kg), VGY-00021","89,990",4.2 out of 5 stars,101,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A02715991E2G571MGVCUC&url=%2FMicrosoft-Touchscreen-Integrated-Graphics-VGY-00021%2Fdp%2FB08692DXK2%2Fref%3Dsr_1_49_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627416946%26sr%3D8-49-spons%26psc%3D1&qualifier=1627416946&id=3255230261746586&widgetName=sp_atf_next
"Dell Inspiron 5406 11th Gen 14"" (35.56cms) FHD 2in1 Laptop(i5-1135G7 / 8GB / 512 SSD / Iris Xe Graphics /Win 10/ MS Office 19/ Active Pen/Titan Grey),D560367WIN9S","74,200",4.0 out of 5 stars,128,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A05623883L4RLL10X6CC7&url=%2FDell-Inspiron-i5-1135G7-Graphics-D560367WIN9S%2Fdp%2FB08M61GDYJ%2Fref%3Dsr_1_50_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627416946%26sr%3D8-50-spons%26psc%3D1&qualifier=1627416946&id=3255230261746586&widgetName=sp_atf_next
"HP 15 10th Gen Intel Core i3 Processor 15.6-inch(39.6 cm) FHD Laptop (8GB/256GB SSD+1TB HDD/Windows 10/MS Office/Jet Black/1.74Kg), 15s-du1064TU","43,990",4.3 out of 5 stars,268,https://www.amazon.in/HP-15-6-inch-Laptop-i3-10110U-15s-du1064TU/dp/B08HJZLW96/ref=sr_1_52?dchild=1&keywords=laptop&qid=1627416946&sr=8-52
"Lenovo IdeaPad Slim 5 11th Gen Intel Core i5 15.6"" (39.63cm) FHD IPS Thin & Light Laptop (8GB/1TB+256GB SSD/Windows 10/MS Office/Backlit Keyboard/Fingerprint Reader/Graphite Grey/1.66Kg), 82FG010BIN","61,990",3.9 out of 5 stars,119,https://www.amazon.in/Lenovo-Keyboard-Fingerprint-Graphite-82FG010BIN/dp/B096SHMYJJ/ref=sr_1_53?dchild=1&keywords=laptop&qid=1627416946&sr=8-53
"Dell 14 (2021) Thin & Light i3-1005G1 Laptop, 4Gb RAM, 1TB HDD + 256GB SSD, 14” (35.56 Cms) FHD AG Display, Win 10 + MSO, Black (Vostro 3401, D552151WIN9BE)","39,190",4.1 out of 5 stars,103,https://www.amazon.in/Dell-i3-1005G1-Integrated-Graphics-D552151WIN9BE/dp/B08R777GBL/ref=sr_1_54?dchild=1&keywords=laptop&qid=1627416946&sr=8-54
"Dell Vostro 3405 14"" (35.56 cms) FHD Display Laptop (R5-3500U / 8GB / 512GB SSD / Integrated Graphics / Win 10 + MSO / Dune Color) D552166WIN9DE","46,190",4.1 out of 5 stars,43,https://www.amazon.in/Dell-R5-3500U-Integrated-Graphics-D552166WIN9DE/dp/B08X4P5TVN/ref=sr_1_55?dchild=1&keywords=laptop&qid=1627416946&sr=8-55
Lenovo 82C700D4IH V15 ADA Laptop (AMD Athlon Silver 3050U/4GB Ram/ 1TB HDD/ 15.6 inch HD AG/ DOS/Integrated AMD Radeon Graphics/ Iron Grey),"28,300",3.6 out of 5 stars,50,https://www.amazon.in/Lenovo-82C700D4IH-Laptop-Integrated-Graphics/dp/B08DHT9JSK/ref=sr_1_56?dchild=1&keywords=laptop&qid=1627416946&sr=8-56
"HP 15 11th Gen Intel Core i3 Processor 15.6"" (39.62cms) FHD Laptop with Alexa Built-in(i3-1115G4/8GB/1TB HDD/M.2 Slot/Win 10/MS Office/Natural Silver/1.76 Kg), 15s-du3038TU","41,990",3.7 out of 5 stars,190,https://www.amazon.in/HP-Processor-39-62cms-i3-1115G4-15s-du3038TU/dp/B08S3MGDS3/ref=sr_1_57?dchild=1&keywords=laptop&qid=1627416946&sr=8-57
"Lenovo IdeaPad Gaming 3 Intel Core i5 10th Gen 15.6-inch FHD 120Hz IPS Gaming Laptop (8GB/1TB HDD +256GB SSD/Windows 10/NVIDIA GTX 1650 4GB GDDR6/Onyx Black/2.2Kg), 81Y4017TIN","63,904",4.0 out of 5 stars,22,https://www.amazon.in/Lenovo-IdeaPad-15-6-inch-Windows-81Y4017TIN/dp/B094XK1B8P/ref=sr_1_58?dchild=1&keywords=laptop&qid=1627416946&sr=8-58
"Acer Nitro 5 Ryzen 5 4600H 15.6-inch Display Thin and Light Gaming Laptop (16GB RAM/512 GB SSD/Win10/GTX 1650 Graphics/Obsidian Black/2.3 Kgs), AN515-44 + Xbox Game Pass for PC","69,990",4.2 out of 5 stars,102,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A04561391P8YMVYQYFFM8&url=%2FAcer-15-6-inch-Graphics-Obsidian-AN515-44%2Fdp%2FB092VM8GGF%2Fref%3Dsr_1_59_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627416946%26sr%3D8-59-spons%26psc%3D1&qualifier=1627416946&id=3255230261746586&widgetName=sp_mtf
"HP 14 (2021) Thin & Light 11th Gen Intel Core i3 Laptop with Alexa Built-in, 8GB RAM, 512GB SSD, 14-inch FHD Screen, Windows 10, MS Office (14s-dr2015TU)","46,990",3.9 out of 5 stars,49,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A034638215ST82OUBII5N&url=%2FHP-Laptop-14-inch-Windows-14s-dr2015TU%2Fdp%2FB093L3TV59%2Fref%3Dsr_1_60_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627416946%26sr%3D8-60-spons%26psc%3D1&qualifier=1627416946&id=3255230261746586&widgetName=sp_mtf
"(Renewed) Lenovo Thinkpad Hybrid Laptop X230 Intel Core i5 - 3320m Processor, 4 GB Ram & 256 GB SSD & 320GB HDD, Win10, 12.5 Inches 1.34 KG Ultralight Computer","29,989",,,https://www.amazon.in/Renewed-Lenovo-Thinkpad-Hybrid-Laptop/dp/B097C4VWF9/ref=sr_1_61?dchild=1&keywords=laptop&qid=1627416946&sr=8-61
"Life Digital Laptop 15.6-inch (39.62 cms) (Intel Core i7, 4GB RAM, 256GB SSD, Windows 10), ZED AIR CX7","34,990",3.8 out of 5 stars,17,https://www.amazon.in/LifeDigital-Laptop-Intel%C2%AE-Storage-Windows/dp/B08HRMHZ8J/ref=sr_1_62?dchild=1&keywords=laptop&qid=1627416946&sr=8-62
"Dell 14 (2021) i5-1135G7 2in1 Touch Screen Laptop, 8Gb RAM, 512Gb SSD, 14” (35.56 cms) FHD Display, Win 10 + MSO, Backlit KB + FPR + Active Pen, Silver Metal Color (Inspiron 5410, D560476WIN9S)","69,390",5.0 out of 5 stars,1,https://www.amazon.in/Dell-i5-1135G7-Inspiron-5410-D560476WIN9S/dp/B097C2FLFM/ref=sr_1_63?dchild=1&keywords=laptop&qid=1627416946&sr=8-63
"Lenovo V14 AMD RYZEN 3 3250U Laptop (4GB/1TB/Dos/14"" HD / Iron Grey/ 3 Year Warranty/ 1.85Kg) 82C6000LIH","30,599",,,https://www.amazon.in/Lenovo-Laptop-Warranty-1-85Kg-82C6000LIH/dp/B097SVSX1M/ref=sr_1_64?dchild=1&keywords=laptop&qid=1627416946&sr=8-64
"ASUS E410MA-EK321T (Intel Pentium Silver N5030 (Quad Core)/4 GB RAM/256 GB PCIe SSD/14""FHD/NumberPad/ White /1 Yr. Warranty)","30,899",3.7 out of 5 stars,5,https://www.amazon.in/ASUS-E410MA-EK321T-Pentium-NumberPad-Warranty/dp/B08HZD8Q4B/ref=sr_1_65?dchild=1&keywords=laptop&qid=1627416946&sr=8-65
"Lenovo IdeaPad Slim 3 10th Gen Intel Core i3 15.6"" (39.63cm) FHD Thin & Light Laptop (8GB/1TB HDD/Windows 10/MS Office/Intel UHD Graphics/2 Year Warranty/Platinum Grey/1.7Kg), 81WB015GIN","39,990",,,https://www.amazon.in/Lenovo-Graphics-Warranty-Platinum-81WB015GIN/dp/B0999BTTKZ/ref=sr_1_66?dchild=1&keywords=laptop&qid=1627416946&sr=8-66
"(Renewed) Dell Latitude Laptop 3340 Intel Core i3 - 4005u Processor, 8 GB Ram & 256 GB SSD, Win10, 14.1 Inches Notebook Computer","29,990",5.0 out of 5 stars,4,https://www.amazon.in/Renewed-Dell-Latitude-Laptop-Intel/dp/B08SMLDWRV/ref=sr_1_67?dchild=1&keywords=laptop&qid=1627416946&sr=8-67
"HP Pavilion x360 (2021) 14"" (35.56cms) FHD Touchscreen Laptop, 11th Gen Core i3, 8 GB RAM, 256GB SSD, 2-in-1 Convertible, Windows 10, MS Office, Finger Print Reader (14-dw1036TU)","49,490",4.2 out of 5 stars,181,https://www.amazon.in/HP-Pavilion-Touchscreen-Convertible-14-dw1036TU/dp/B08SRDW9ZT/ref=sr_1_68?dchild=1&keywords=laptop&qid=1627416946&sr=8-68
"Dell Inspiron 5301 13.3"" (33.78cms) FHD IPS Anti Glare Display 11th Gen Laptop (i5-1135G7 / 8 GB / 512 SSD / Integrated Graphics / Win 10 + MSO / Silver) D560378WIN9S","63,990",4.0 out of 5 stars,143,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg4_1?ie=UTF8&adId=A05086252BPF0Z5VGQMQY&url=%2FDell-Inspiron-i5-1135G7-Integrated-D560378WIN9S%2Fdp%2FB08MPXQ6M2%2Fref%3Dsr_1_69_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627416946%26sr%3D8-69-spons%26psc%3D1&qualifier=1627416946&id=3255230261746586&widgetName=sp_btf
"Dell G5 Gaming 5505 15.6"" (39.62 cms) FHD 120 Hz Display Laptop (R5 4600H/8GB/512 SSD/RX 5600M 6GB/Win 10/Silver)","69,990",4.1 out of 5 stars,23,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg4_1?ie=UTF8&adId=A04930301XNSARAULATHX&url=%2FDell-Gaming-Display-Laptop-Silver%2Fdp%2FB08X4NF6M4%2Fref%3Dsr_1_70_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627416946%26sr%3D8-70-spons%26psc%3D1&qualifier=1627416946&id=3255230261746586&widgetName=sp_btf
"LG Gram 10th Gen Intel Core i5-1035G7 15-inch IPS Full HD (1920X1080) Thin and Light Laptop (8GB/256GB SSD/Windows 10 64-bit/Dark Silver/1.13kg), 15Z90N","69,990",4.4 out of 5 stars,10,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A00791132Y0EAMZHWK7ZE&url=%2FLG-i5-1035G7-15-inch-1920X1080-Windows%2Fdp%2FB08J3QR8Z9%2Fref%3Dsr_1_65_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627416951%26sr%3D8-65-spons%26psc%3D1&qualifier=1627416951&id=4232022545329662&widgetName=sp_atf_next
Dell Inspiron 3501 15-inch FHD Laptop (11th Gen i5-1135G7/8GB/1TB HDD/256GB SSD/Win 10 + MS Office/2GB Graphics/Soft Mint),"63,700",4.1 out of 5 stars,107,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A03479861L9X615ONNH8R&url=%2FDell-Inspiron-3501-i5-1135G7-Graphics%2Fdp%2FB08QCKPLZX%2Fref%3Dsr_1_66_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627416951%26sr%3D8-66-spons%26psc%3D1&qualifier=1627416951&id=4232022545329662&widgetName=sp_atf_next
"HP 14 (2021) 11th Gen Intel Core i3 Laptop with Alexa Built-in, 8GB RAM, 256GB SSD, 14-Inch (35.6 cm) FHD Screen, Windows 10, MS Office, (14s- dy2501tu)","41,990",4.3 out of 5 stars,235,https://www.amazon.in/HP-Laptop-14-Inch-Windows-dy2501tu/dp/B093VZC5X9/ref=sr_1_67?dchild=1&keywords=laptop&qid=1627416951&sr=8-67
"Dell Inspiron 3505 15.6"" (39.62 cms) FHD AG Display Laptop ( Ryzen3 3250U / 8GB / 1TB / Integrated Graphics / Win 10 + MSO / Accent Black) D560406WIN9BE","35,690",3.6 out of 5 stars,45,https://www.amazon.in/Dell-Inspiron-Integrated-Graphics-D560406WIN9BE/dp/B08MQ718SY/ref=sr_1_68?dchild=1&keywords=laptop&qid=1627416951&sr=8-68
"Lenovo Ideapad D330-10IGM with Keyboard 4 GB RAM 64 GB ROM 10.1 inch with Wi-Fi Only Tablet (Mineral Grey), 81H3S01W00","25,399",5.0 out of 5 stars,2,https://www.amazon.in/Lenovo-Ideapad-D330-10IGM-Keyboard-81H3S01W00/dp/B07SVPSDDM/ref=sr_1_69?dchild=1&keywords=laptop&qid=1627416951&sr=8-69
"Lenovo IdeaPad Flex 5 11th Gen Intel Core i3 14"" (35.56cm) FHD IPS 2-in-1 Touchscreen Laptop(8GB/512GB SSD/Windows 10/MS Office/Lenovo Digital Pen/Fingerprint Reader/Graphite Grey/1.5Kg), 82HS009GIN","59,500",4.2 out of 5 stars,242,https://www.amazon.in/Lenovo-Touchscreen-Fingerprint-Graphite-82HS009GIN/dp/B08WRQQ8VP/ref=sr_1_70?dchild=1&keywords=laptop&qid=1627416951&sr=8-70
"ASUS VivoBook 14 (2020), Intel Core i3-1005G1 10th Gen, 14-inch (35.56 cm) FHD, Thin and Light Laptop (4GB/256GB SSD/Office 2019/Windows 10/Integrated Graphics/Silver/1.6 Kg), X415JA-EB312TS","38,721",,,https://www.amazon.in/ASUS-VivoBook-i3-1005G1-Integrated-X415JA-EB312TS/dp/B098F4SGHR/ref=sr_1_71?dchild=1&keywords=laptop&qid=1627416951&sr=8-71
"HP Notebook 250 G7 Laptop 2A9A5PA#ACJ (Intel Celeron N4020/4GB Ram/1TB HDD/15.6 inch HD/Windows 10/Intel UHD Graphics/1.78Kg),Dark Ash Silver","29,292",3.6 out of 5 stars,85,https://www.amazon.in/HP-Notebook-2A9A5PA-Celeron-Graphics/dp/B08JQJS9SB/ref=sr_1_72?dchild=1&keywords=laptop&qid=1627416951&sr=8-72
"Lenovo IdeaPad Slim 3 10th Gen Intel Core i3 15.6"" (39.63cm) FHD Thin & Light Laptop (4GB/256GB SSD/Windows 10/MS Office/Intel UHD Graphics/2 Year Warranty/Platinum Grey/1.7Kg), 81WB0158IN","37,990",4.0 out of 5 stars,385,https://www.amazon.in/Lenovo-Graphics-Warranty-Platinum-81WB0158IN/dp/B0999C7769/ref=sr_1_73?dchild=1&keywords=laptop&qid=1627416951&sr=8-73
"Dell Vostro 3400 14"" (35.56 cms) FHD Anti Glare Display Laptop (11th Gen i5-1135G7 / 8GB / 1TB / Integrated Graphics / Win 10 + MS Office / Black/ 1.58Kg) D552154WIN9BE","52,690",3.6 out of 5 stars,83,https://www.amazon.in/Dell-i5-1135G7-Integrated-Graphics-D552154WIN9BE/dp/B08RXZCXH6/ref=sr_1_74?dchild=1&keywords=laptop&qid=1627416951&sr=8-74
"Dell Inspiron 3505 15.6"" FHD Display Laptop (R5-3450U / 8GB / 1TB + 256Gb SSD / Vega Graphics / Win 10 + MSO / Soft Mint Color) D560432WIN9S","49,890",3.7 out of 5 stars,18,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A03472743B28AX5FW0BIV&url=%2FDell-Inspiron-R5-3450U-Graphics-D560432WIN9S%2Fdp%2FB0919HGZXG%2Fref%3Dsr_1_75_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627416951%26sr%3D8-75-spons%26psc%3D1&qualifier=1627416951&id=4232022545329662&widgetName=sp_mtf
"Dell Vostro 3400 14"" FHD Display Laptop (I5-1135G7 / 8GB / 512GB SSD / NVIDIA MX330 2GB Graphics / Win 10 + MSO / Backlit KB / Dune Color ) D552172WIN9DE","59,990",4.8 out of 5 stars,12,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A03503581NYJEXB956V0V&url=%2FDell-Vostro-3400-I5-1135G7-D552172WIN9DE%2Fdp%2FB093HC6BXN%2Fref%3Dsr_1_76_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627416951%26sr%3D8-76-spons%26psc%3D1&qualifier=1627416951&id=4232022545329662&widgetName=sp_mtf
"Lenovo V145-AMD-A6 15.6"" (39.62cms) HD Laptop (4GB RAM/ 1TB HDD/ Windows 10 Home/ Black/ 2.1 kg), 81MT006YIH","30,990",3.4 out of 5 stars,97,https://www.amazon.in/Lenovo-V145-AMD-A6-39-62cms-Windows-81MT006YIH/dp/B08N18DV1Z/ref=sr_1_77?dchild=1&keywords=laptop&qid=1627416951&sr=8-77
"HP 15 11th Gen Intel Core i5 15.6-inch FHD Laptop with Alexa Built-in(8GB/1TB HDD/M.2 Slot/Win 10/MS Office/2GB Graphics/Jet Black/1.77 Kg), 15s-du3060TX","56,990",3.9 out of 5 stars,640,https://www.amazon.in/HP-15-6-inch-Laptop-Graphics-15s-du3060TX/dp/B08TX5DXQX/ref=sr_1_78?dchild=1&keywords=laptop&qid=1627416951&sr=8-78
"Dell Inspiron 7415 14"" FHD Touch Display 2in1 Laptop (R5 5500U / 8GB / 512GB SSD / Integrated Graphics / Win 10 + MSO / Backlit KB + FPR + Active Pen /Pebble Metal Color) D560470WIN9P","69,150",4.3 out of 5 stars,14,https://www.amazon.in/Dell-Inspiron-7415-Integrated-D560470WIN9P/dp/B095S8HPMY/ref=sr_1_79?dchild=1&keywords=laptop&qid=1627416951&sr=8-79
"HP 14 (2021) Thin & Light 11th Gen Intel Core i3 Laptop with Alexa Built-in, 8GB RAM, 512GB SSD, 14-inch FHD Screen, Windows 10, MS Office (14s-dr2015TU)","46,990",3.9 out of 5 stars,49,https://www.amazon.in/HP-Laptop-14-inch-Windows-14s-dr2015TU/dp/B093L3TV59/ref=sr_1_80?dchild=1&keywords=laptop&qid=1627416951&sr=8-80
"Life Digital Laptop 15.6-inch (39.62 cms) (Intel Core i5/4GB RAM/1TB HDD/Type C Data/Win10), ZED AIR CX5","29,990",3.1 out of 5 stars,51,https://www.amazon.in/LifeDigital-Laptop-Intel%C2%AE-Storage-Windows/dp/B08HRHH2NH/ref=sr_1_81?dchild=1&keywords=laptop&qid=1627416951&sr=8-81
"AVITA Essential Refresh NE14A2INC44A-CR 14-inch/35.56 cm(Intel Celeron-N4020/4GB/256GB SSD/Windows 10 Home/FHD/Integrated Graphics), Concrete Grey","22,695",4.0 out of 5 stars,23,https://www.amazon.in/AVITA-Essential-NE14A2INC44A-CR-Celeron-N4020-Integrated/dp/B08YRNVXN1/ref=sr_1_82?dchild=1&keywords=laptop&qid=1627416951&sr=8-82
"HP Pavilion x360 10th Gen Intel Core i3 Touchscreen 2-in-1 14-inch(35.6 cm) FHD Laptop (8GB/512GB SSD/Windows 10/MS Office/Warm Gold/1.58 kg), 14-dh1502TU","50,490",4.5 out of 5 stars,762,https://www.amazon.in/HP-Pavilion-Touchscreen-14-inch-14-dh1502TU/dp/B0928PGBLM/ref=sr_1_83?dchild=1&keywords=laptop&qid=1627416951&sr=8-83
"HP 14 Ryzen 5 3500U 14-inch(35.6 cm) FHD Thin & Light Laptop(8GB RAM/256GB SSD + 1TB HD/Windows 10/MS Office/Natural Silver/1.47 Kg), 14s-dk0501AU","50,580",,,https://www.amazon.in/HP-14-inch-Windows-Natural-14s-dk0501AU/dp/B0991MJLN2/ref=sr_1_84?dchild=1&keywords=laptop&qid=1627416951&sr=8-84
"ASUS VivoBook 14 (2020) Intel Core i5-1035G1 10th Gen 35.56 cm FHD Thin and Light Laptop (8GB/512GB NVMe SSD/Integrated Graphics/Windows 10/MS Office 2019/Transparent Silver/1.6 kg), X415JA-EK094TS","52,990",4.0 out of 5 stars,285,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A03481103OWNGA2N1538M&url=%2FASUS-i5-1035G1-Integrated-Transparent-X415JA-EK094TS%2Fdp%2FB08JMMHZLN%2Fref%3Dsr_1_85_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627416951%26sr%3D8-85-spons%26psc%3D1&qualifier=1627416951&id=4232022545329662&widgetName=sp_btf
"Lenovo IdeaPad Slim 3 10th Gen Intel Core i3 14"" (35.56cm) FHD Thin & Light Laptop (8GB/256GB SSD/Windows 10/MS Office/Intel UHD Graphics/2 Year Warranty/Platinum Grey/1.5Kg), 81WA00GLIN","44,999",3.5 out of 5 stars,7,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A02744741K1ZM9F3RX637&url=%2FLenovo-Graphics-Warranty-Platinum-81WA00GLIN%2Fdp%2FB096SK11P6%2Fref%3Dsr_1_86_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627416951%26sr%3D8-86-spons%26psc%3D1&qualifier=1627416951&id=4232022545329662&widgetName=sp_btf
"Lenovo IdeaPad Slim 5 AMD Ryzen 7 4700U 14"" (35.56cm) FHD IPS Thin & Light Laptop (8GB/512GB SSD/Windows 10/MS Office/Backlit Keyboard/Fingerprint Reader/Graphite Grey/1.39Kg), 81YM002TIN","60,990",4.1 out of 5 stars,214,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A0736528SLXPVLR3GBLS&url=%2FLenovo-Integrated-Graphics-Graphite-81YM002TIN%2Fdp%2FB087D3VVW3%2Fref%3Dsr_1_81_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627416956%26sr%3D8-81-spons%26psc%3D1&qualifier=1627416956&id=6612871483644264&widgetName=sp_atf_next
"Acer Nitro 5 Intel Core i7-11th Generation 144 Hz Refresh Rate 15.6-inch (39.62 cms) Gaming Laptop (8GB Ram/1TB SSD/Win10/GTX 1650 Graphics/Obsidian Black/2.2 Kgs), AN515-56 + Xbox Game Pass for PC","84,999",4.1 out of 5 stars,27,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A08847323MII05TYLEBFT&url=%2FAcer-Generation-15-6-inch-Graphics-AN515-56%2Fdp%2FB0923Z27TX%2Fref%3Dsr_1_82_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627416956%26sr%3D8-82-spons%26psc%3D1&qualifier=1627416956&id=6612871483644264&widgetName=sp_atf_next
"Lenovo IdeaPad Slim 5 AMD Ryzen 5 5500U 15.6"" (39.63cm) FHD IPS Thin & Light Laptop (8GB/512GB SSD/Windows 10/MS Office/Backlit Keyboard/Fingerprint Reader/Graphite Grey/1.66Kg), 82LN00GTIN","57,990",,,https://www.amazon.in/Lenovo-Keyboard-Fingerprint-Graphite-82LN00GTIN/dp/B098FK9KQ2/ref=sr_1_83?dchild=1&keywords=laptop&qid=1627416956&sr=8-83
